Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782179248,10,,Aggregated,2.400000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,164,0,240,493.64886256630484,216.26399998785928,3394.8027080041356,4091.6036585365855
1782179249,10,,Aggregated,2.400000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,165,0,240,495.4828641567887,216.26399998785928,3394.8027080041356,4066.806060606061
1782179250,10,,Aggregated,2.100000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,169,0,240,491.59835677434825,216.26399998785928,3394.8027080041356,3975.585798816568
1782179251,10,,Aggregated,2.300000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,171,0,240,493.1448565022298,216.26399998785928,3394.8027080041356,4005.4912280701756
1782179252,10,,Aggregated,2.300000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,172,0,240,491.63611629571045,216.26399998785928,3394.8027080041356,4057.639534883721
1782179253,10,,Aggregated,2.400000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,174,0,240,490.93606850485605,216.26399998785928,3394.8027080041356,4018.0632183908046
1782179254,10,,Aggregated,2.300000,0.000000,240,620,660,720,900,1000,2900,3000,3400,3400,3400,175,0,240,489.48257382759556,216.26399998785928,3394.8027080041356,3995.102857142857
1782179255,10,,Aggregated,2.300000,0.000000,240,620,660,710,900,1000,2900,3000,3400,3400,3400,177,0,240,489.21103038319313,216.26399998785928,3394.8027080041356,4023.2655367231637
1782179256,10,,Aggregated,2.100000,0.000000,240,620,660,710,900,1000,2900,3000,3400,3400,3400,179,0,240,486.370889915156,216.26399998785928,3394.8027080041356,4051.3016759776538
1782179257,10,,Aggregated,2.000000,0.000000,240,620,660,700,890,1000,2900,3000,3400,3400,3400,183,0,240,483.1862425069958,216.26399998785928,3394.8027080041356,4033.6502732240438
1782179258,10,,Aggregated,2.100000,0.000000,240,620,650,700,890,1000,2900,3000,3400,3400,3400,187,0,240,483.2353888435618,216.26399998785928,3394.8027080041356,4021.304812834225
1782179259,10,,Aggregated,2.000000,0.000000,240,620,660,700,900,1000,2900,3000,3400,3400,3400,188,0,240,486.0688745836168,216.26399998785928,3394.8027080041356,4068.93085106383
1782179260,10,,Aggregated,2.300000,0.000000,240,620,650,700,900,1000,2900,3000,3400,3400,3400,190,0,240,483.9109570458899,216.26399998785928,3394.8027080041356,4162.678947368421
1782179261,10,,Aggregated,2.300000,0.000000,240,580,650,700,890,1000,2900,3000,3400,3400,3400,194,0,240,478.5687880398233,216.26399998785928,3394.8027080041356,4211.077319587629
1782179262,10,,Aggregated,2.300000,0.000000,240,580,650,700,890,1000,2900,3000,3400,3400,3400,196,0,240,478.96378510067365,216.26399998785928,3394.8027080041356,4236.505102040816
1782179263,10,,Aggregated,2.100000,0.000000,240,540,650,700,890,1000,2900,3000,3400,3400,3400,199,0,240,475.2481570588741,216.26399998785928,3394.8027080041356,4237.839195979899
1782179264,10,,Aggregated,2.200000,0.000000,240,480,650,700,890,1000,1800,3000,3400,3400,3400,202,0,240,471.69154911246704,216.26399998785928,3394.8027080041356,4239.133663366337
1782179265,10,,Aggregated,2.400000,0.000000,240,420,640,690,890,1000,1800,3000,3400,3400,3400,206,0,240,467.0968685472651,216.26399998785928,3394.8027080041356,4283.228155339806
1782179266,10,,Aggregated,2.600000,0.000000,240,480,650,700,890,1000,1800,3000,3400,3400,3400,208,0,240,471.0743051092812,216.26399998785928,3394.8027080041356,4310.3317307692305
1782179267,10,,Aggregated,2.700000,0.000000,240,430,650,700,890,1000,1800,3000,3400,3400,3400,210,0,240,468.7966781941387,216.26399998785928,3394.8027080041356,4269.280952380952
1782179268,10,,Aggregated,2.800000,0.000000,240,430,640,700,890,1000,1800,3000,3400,3400,3400,214,0,240,467.2568719008574,216.26399998785928,3394.8027080041356,4254.509345794392
1782179269,10,,Aggregated,2.800000,0.000000,240,430,640,700,890,1000,1800,3000,3400,3400,3400,214,0,240,467.2568719008574,216.26399998785928,3394.8027080041356,4254.509345794392
1782179270,10,,Aggregated,2.700000,0.000000,240,430,650,700,890,1000,1800,3000,3400,3400,3400,216,0,240,468.49919909153766,216.26399998785928,3394.8027080041356,4275.185185185185
1782179272,10,,Aggregated,2.700000,0.000000,240,430,640,690,890,970,1800,3000,3400,3400,3400,222,0,240,464.95759930054714,216.26399998785928,3394.8027080041356,4222.324324324324
1782179273,10,,Aggregated,2.600000,0.000000,240,450,640,700,890,970,1800,3000,3400,3400,3400,223,0,240,466.97080195850106,216.26399998785928,3394.8027080041356,4261.5739910313905
1782179274,10,,Aggregated,2.500000,0.000000,240,430,640,700,890,970,1800,3000,3400,3400,3400,224,0,240,465.92033446320005,216.26399998785928,3394.8027080041356,4242.950892857143
1782179275,10,,Aggregated,2.800000,0.000000,240,430,640,690,890,970,1800,3000,3400,3400,3400,228,0,240,462.31417326188216,216.26399998785928,3394.8027080041356,4339.236842105263
1782179276,10,,Aggregated,2.700000,0.000000,240,430,640,690,890,970,1800,3000,3400,3400,3400,229,0,240,461.53782097689856,216.26399998785928,3394.8027080041356,4376.947598253275
1782179277,10,,Aggregated,2.400000,0.000000,240,420,640,680,890,970,1800,3000,3400,3400,3400,232,0,240,458.75738327469725,216.26399998785928,3394.8027080041356,4320.737068965517
1782179278,10,,Aggregated,2.600000,0.000000,240,420,640,680,890,970,1800,3000,3400,3400,3400,236,0,240,459.4236767445829,216.26399998785928,3394.8027080041356,4362.669491525424
1782179279,10,,Aggregated,2.300000,0.000000,240,420,640,680,890,970,1800,3000,3400,3400,3400,237,0,240,458.7230573280347,216.26399998785928,3394.8027080041356,4344.261603375528
1782179280,10,,Aggregated,2.400000,0.000000,240,420,640,680,890,970,1800,3000,3400,3400,3400,238,0,240,457.77397042743473,216.26399998785928,3394.8027080041356,4380.5252100840335
1782179281,10,,Aggregated,2.600000,0.000000,240,410,640,680,890,970,1800,3000,3400,3400,3400,242,0,240,457.0088116518243,216.26399998785928,3394.8027080041356,4362.107438016529
1782179282,10,,Aggregated,2.300000,0.000000,240,410,640,680,890,970,1800,3000,3400,3400,3400,247,0,240,454.068400994884,216.26399998785928,3394.8027080041356,4275.55060728745
1782179283,10,,Aggregated,2.400000,0.000000,240,380,640,680,890,970,1800,3000,3400,3400,3400,248,0,240,453.1873239425148,216.26399998785928,3394.8027080041356,4310.629032258064
1782179284,10,,Aggregated,2.600000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,251,0,240,452.43857588340245,216.26399998785928,3394.8027080041356,4259.466135458168
1782179285,10,,Aggregated,2.500000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,252,0,240,451.5808986656743,216.26399998785928,3394.8027080041356,4242.563492063492
1782179286,10,,Aggregated,2.500000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,254,0,240,452.7431616054776,216.26399998785928,3394.8027080041356,4311.322834645669
1782179287,10,,Aggregated,2.700000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,257,0,240,451.8640934077911,216.26399998785928,3394.8027080041356,4263.023346303502
1782179288,10,,Aggregated,2.400000,0.000000,240,410,640,680,890,970,1400,3000,3400,3400,3400,260,0,240,452.37897710321704,216.26399998785928,3394.8027080041356,4217.107692307693
1782179289,10,,Aggregated,2.400000,0.000000,240,410,640,680,890,970,1400,3000,3400,3400,3400,260,0,240,452.37897710321704,216.26399998785928,3394.8027080041356,4217.107692307693
1782179290,10,,Aggregated,2.400000,0.000000,240,410,640,680,890,970,1400,3000,3400,3400,3400,262,0,240,453.6155435948265,216.26399998785928,3394.8027080041356,4234.782442748092
1782179291,10,,Aggregated,2.400000,0.000000,240,420,640,680,890,970,1400,3000,3400,3400,3400,264,0,240,453.4024207873286,216.26399998785928,3394.8027080041356,4204.333333333333
1782179292,10,,Aggregated,2.300000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,268,0,240,450.06981795851783,216.26399998785928,3394.8027080041356,4238.410447761194
1782179293,10,,Aggregated,2.300000,0.000000,240,380,630,680,890,970,1400,3000,3400,3400,3400,270,0,240,448.47258998477764,216.26399998785928,3394.8027080041356,4207.3481481481485
1782179294,10,,Aggregated,2.200000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,271,0,240,450.8652647782583,216.26399998785928,3394.8027080041356,4239.70110701107
1782179295,10,,Aggregated,2.100000,0.000000,240,380,640,680,890,970,1400,3000,3400,3400,3400,272,0,240,450.33635341882047,216.26399998785928,3394.8027080041356,4271.816176470588
1782179296,10,,Aggregated,2.200000,0.000000,240,410,630,680,890,970,1400,3000,3400,3400,3400,275,0,240,450.78867123240013,216.26399998785928,3394.8027080041356,4273.963636363636
1782179297,10,,Aggregated,2.000000,0.000000,240,380,630,670,890,970,1400,3000,3400,3400,3400,280,0,240,447.64005165343406,216.26399998785928,3394.8027080041356,4290.642857142857
1782179298,10,,Aggregated,2.000000,0.000000,240,380,630,670,890,970,1400,3000,3400,3400,3400,281,0,240,446.8878159999435,216.26399998785928,3394.8027080041356,4275.373665480427
1782179299,10,,Aggregated,2.100000,0.000000,240,380,630,670,890,970,1400,3000,3400,3400,3400,283,0,240,447.05043052296014,216.26399998785928,3394.8027080041356,4245.159010600707
1782179300,10,,Aggregated,2.100000,0.000000,240,350,630,670,890,970,1400,3000,3400,3400,3400,286,0,240,445.01371199299314,216.26399998785928,3394.8027080041356,4291.363636363636
1782179301,10,,Aggregated,2.100000,0.000000,240,380,630,670,890,970,1400,3000,3400,3400,3400,287,0,240,446.20474391989654,216.26399998785928,3394.8027080041356,4276.411149825784
1782179302,10,,Aggregated,2.400000,0.000000,240,350,630,670,890,970,1400,3000,3400,3400,3400,291,0,240,443.1677491581539,216.26399998785928,3394.8027080041356,4262.525773195876
1782179303,10,,Aggregated,2.300000,0.000000,240,350,630,670,890,970,1400,3000,3400,3400,3400,293,0,240,443.98350158017746,216.26399998785928,3394.8027080041356,4321.996587030717
1782179304,10,,Aggregated,2.300000,0.000000,240,350,630,670,890,970,1400,3000,3400,3400,3400,293,0,240,443.98350158017746,216.26399998785928,3394.8027080041356,4321.996587030717
1782179305,10,,Aggregated,2.200000,0.000000,240,350,630,670,890,970,1400,3000,3400,3400,3400,296,0,240,443.163038580875,216.26399998785928,3394.8027080041356,4282.648648648648
1782179306,10,,Aggregated,2.200000,0.000000,240,380,630,670,890,970,1400,3000,3400,3400,3400,299,0,240,443.8552487588816,216.26399998785928,3394.8027080041356,4287.183946488294
1782179307,10,,Aggregated,2.400000,0.000000,240,350,630,660,890,960,1100,2900,3400,3400,3400,303,0,240,441.8211105738178,216.26399998785928,3394.8027080041356,4359.052805280528
1782179308,10,,Aggregated,2.400000,0.000000,240,350,630,660,890,960,1100,2900,3400,3400,3400,306,0,240,439.754340698938,216.26399998785928,3394.8027080041356,4316.316993464052
1782179309,10,,Aggregated,2.300000,0.000000,240,350,630,660,890,960,1100,2900,3400,3400,3400,309,0,240,440.0597324850668,216.26399998785928,3394.8027080041356,4358.68284789644
1782179310,10,,Aggregated,2.300000,0.000000,240,350,630,660,890,960,1100,2900,3400,3400,3400,310,0,240,439.40053912867313,216.26399998785928,3394.8027080041356,4344.622580645161
1782179311,10,,Aggregated,2.500000,0.000000,240,350,630,660,890,960,1100,2900,3400,3400,3400,313,0,240,440.1030412808354,216.26399998785928,3394.8027080041356,4305.699680511182
